beta,date,month,slot,hour,charge_kwh,discharge_kwh,overlap_kwh,overlap_flag,significant_overlap_kwh,grid_kwh,emergency_kwh,end_soc_kwh,net_power_kw,total_cost
0.1,2025-05-13,2025-05,87,14.5,40.67933333333333,0.0,0.0,0,0.0,0.0,0.0,9307.89053648899,244.076,0.0
0.1,2025-05-13,2025-05,88,14.666666666666666,48.41391666666671,0.0,0.0,0,0.0,0.0,0.0,9353.820010623867,290.4835000000003,0.0
0.1,2025-05-13,2025-05,89,14.833333333333334,30.88080560189769,0.0,0.0,0,0.0,28.346549440387964,9.606339494843041,9383.116115128732,185.28483361138615,51.127598484635364
0.1,2025-05-13,2025-05,90,15.0,160.02870102786108,0.0,0.0,0,0.0,69.25195435212996,156.94936334239785,9534.932671002583,960.1722061671665,563.6391889023188
0.1,2025-05-13,2025-05,91,15.166666666666666,27.645725151016645,0.0,0.0,0,0.0,95.60390894951296,22.446099534836986,9561.159708715848,165.8743509060999,149.99409126032276
0.1,2025-05-13,2025-05,92,15.333333333333334,72.12935042959118,0.0,0.0,0,0.0,178.0118504295912,0.0,9629.587618767633,432.77610257754714,130.09106029394525
0.1,2025-05-13,2025-05,93,15.5,102.53861571342972,0.0,0.0,0,0.0,272.52186571342963,0.0,9726.864290900185,615.2316942805784,205.31797362849787
0.1,2025-05-13,2025-05,94,15.666666666666666,82.23102798363271,0.0,0.0,0,0.0,318.449011316966,0.0,9804.875493729782,493.3861679017963,249.1226615532625
0.1,2025-05-13,2025-05,95,15.833333333333334,55.11012393482741,0.0,0.0,0,0.0,339.9867906014941,0.0,9857.157547860246,330.6607436089645,273.8593598295035
0.1,2025-05-13,2025-05,96,16.0,72.55065026516695,0.0,0.0,0,0.0,414.5216335985004,0.0,9925.985138029515,435.3039015910017,342.85084314931964
0.1,2025-05-13,2025-05,97,16.166666666666668,83.94942644254377,0.0,0.0,0,0.0,486.9904931092103,0.0,10005.626556776477,503.6965586552626,414.8672010797363
0.1,2025-05-13,2025-05,98,16.333333333333332,83.20445677186098,0.0,0.0,0,0.0,542.3102901051943,0.0,10084.561235239307,499.22674063116585,476.7449760314763
0.1,2025-05-13,2025-05,99,16.5,113.0980016788568,0.0,0.0,0,0.0,618.9925183455234,0.0,10191.855420474927,678.5880100731408,558.5788485550004
0.1,2025-05-13,2025-05,100,16.666666666666668,137.54442707486305,0.0,0.0,0,0.0,680.9624104081963,0.0,10322.341521180777,825.2665624491783,623.9658566570303
0.1,2025-05-13,2025-05,101,16.833333333333332,134.66080797349764,0.0,0.0,0,0.0,711.3191413068309,0.0,10450.091980607222,807.9648478409858,658.9660525066482
0.1,2025-05-13,2025-05,102,17.0,116.20060973951513,0.0,0.0,0,0.0,731.2192764061817,0.0,10560.329558290385,697.2036584370908,691.8796793355292
0.1,2025-05-13,2025-05,103,17.166666666666668,95.68653456416416,0.0,0.0,0,0.0,765.6861178974974,0.0,10651.10577547974,574.119207384985,745.9314160557419
0.1,2025-05-13,2025-05,104,17.333333333333332,74.05198829862093,0.0,0.0,0,0.0,831.7053216319542,0.0,10721.357659966074,444.31192979172556,820.2277881934332
0.1,2025-05-13,2025-05,105,17.5,46.98538733960811,0.0,0.0,0,0.0,901.7935706729413,0.0,10765.931912187594,281.91232403764866,880.1505249767907
0.1,2025-05-13,2025-05,106,17.666666666666668,35.74061165471096,0.0,0.0,0,0.0,813.6095283213778,0.0,10799.838433526527,214.44366992826576,873.9793553228241
0.1,2025-05-13,2025-05,107,17.833333333333332,0.0,23.136377548172277,0.0,0,0.0,570.119455785161,0.0,10775.450550240592,-138.81826528903366,701.9880859082688
0.1,2025-05-13,2025-05,108,18.0,0.0,23.136377548172277,0.0,0,0.0,567.6977879198083,0.0,10751.062666954656,-138.81826528903366,713.0851914060712
0.1,2025-05-13,2025-05,109,18.166666666666668,0.0,29.02077727442141,0.0,0,0.0,644.1207380421295,0.0,10720.472081736114,-174.12466364652846,801.7370826410385
0.1,2025-05-13,2025-05,110,18.333333333333332,0.0,191.3764156854555,0.0,0,0.0,543.007025152961,0.0,10518.74362706771,-1148.2584941127332,681.2023130543895
0.1,2025-05-13,2025-05,111,18.5,0.0,330.66291593416935,0.0,0,0.0,460.5327384932856,0.0,10170.194309699456,-1983.9774956050162,576.6790951412922
0.1,2025-05-13,2025-05,112,18.666666666666668,0.0,476.4287301714115,0.0,0,0.0,309.6983482349836,0.0,9667.994333004975,-2858.572381028469,398.92244236148235
0.1,2025-05-13,2025-05,113,18.833333333333332,0.0,643.0953968380782,0.0,0,0.0,101.77668290258327,48.8629202593385,8990.112264078918,-3858.572381028469,466.04652330274473
0.1,2025-05-13,2025-05,114,19.0,0.0,809.7620635047448,0.0,0,0.0,15.572650060177962,0.14651976841049213,8136.548102921283,-4858.572381028469,22.0495880904862
0.1,2025-05-13,2025-05,115,19.166666666666668,0.0,776.1258766594605,0.0,0,0.0,45.858932031021595,0.0,7318.43959584168,-4656.755259956763,61.65733411570854
0.1,2025-05-13,2025-05,116,19.333333333333332,0.0,776.1258766594606,0.0,0,0.0,33.861982272245356,0.0,6500.331088762076,-4656.755259956763,45.65611069766842
0.1,2025-05-13,2025-05,117,19.5,0.0,789.8548166666666,0.0,0,0.0,0.0,0.0,5667.751008254946,-4739.1289,0.0
0.1,2025-05-13,2025-05,118,19.666666666666668,0.0,812.78165,0.0,0,0.0,0.0,0.0,4811.003923458348,-4876.6899,0.0
0.1,2025-05-13,2025-05,119,19.833333333333332,0.0,787.1924541301826,0.0,0,0.0,22.992545869817377,0.0,3981.230219475349,-4723.154724781096,30.99855034168779
0.1,2025-05-13,2025-05,120,20.0,0.0,759.9396834865363,0.0,0,0.0,16.17018318013038,0.0,3180.1834580870477,-4559.638100919218,21.85076853131018
0.1,2025-05-13,2025-05,121,20.166666666666668,0.0,626.4468964679428,0.0,0,0.0,155.98162019872385,0.0,2519.850449426251,-3758.681378807657,209.01537106628996
0.1,2025-05-13,2025-05,122,20.333333333333332,0.0,515.4938321286884,0.0,0,0.0,293.2578345379782,0.0,1976.4722396612044,-3092.9629927721303,395.57549300827884
0.1,2025-05-13,2025-05,123,20.5,0.0,348.8271654620217,0.0,0,0.0,444.6078341997718,0.0,1608.7761221277344,-2092.9629927721303,620.3168502755216
0.1,2025-05-13,2025-05,124,20.666666666666668,0.0,182.16049879535504,0.0,0,0.0,619.4541711864968,0.0,1416.762096825841,-1092.9629927721303,757.3446696926109
0.1,2025-05-13,2025-05,125,20.833333333333332,0.0,18.63099006645575,0.0,0,0.0,799.8290099335443,0.0,1397.123308934517,-111.78594039873451,746.4004320699836
0.1,2025-05-13,2025-05,126,21.0,0.0,27.722512986011793,0.0,0,0.0,796.3607370139881,0.0,1367.9012144347193,-166.33507791607076,722.1399163242845
0.1,2025-05-13,2025-05,127,21.166666666666668,0.0,10.55920408823306,0.0,0,0.0,784.4891625784336,0.0,1356.7708360355934,-63.355224529398356,735.1447942522501
0.1,2025-05-13,2025-05,128,21.333333333333332,22.286088164308648,0.0,0.0,0,0.0,806.1464334480243,0.0,1377.9132756559543,133.7165289858519,755.4398227841435
0.1,2025-05-13,2025-05,129,21.5,0.0,5.512143365345992,0.0,0,0.0,787.6107233013206,0.0,1372.1029663813279,-33.07286019207595,777.4505449707335
0.1,2025-05-13,2025-05,130,21.666666666666668,8.255795607956276,0.0,0.0,0,0.0,755.5356595464043,0.0,1379.9351017867148,49.53477364773766,586.5978860718283
0.1,2025-05-13,2025-05,131,21.833333333333332,8.255795607956276,0.0,0.0,0,0.0,696.8025870719072,0.0,1387.7672371921017,49.53477364773766,293.28420889856574
0.1,2025-05-13,2025-05,132,22.0,8.255795607956276,0.0,0.0,0,0.0,610.4453084745386,0.0,1395.5993725974886,49.53477364773766,235.57084454032446
0.1,2025-05-13,2025-05,133,22.166666666666668,0.0,0.0,0.0,0,0.0,605.156333483516,0.0,1395.5993725974886,0.0,264.33228646559985
0.1,2025-05-13,2025-05,134,22.333333333333332,0.0,-0.0,-0.0,0,0.0,658.5854906904893,0.0,1395.5993725974886,0.0,276.47418899186744
0.1,2025-05-13,2025-05,135,22.5,0.0,-0.0,-0.0,0,0.0,648.0516294799447,0.0,1395.5993725974886,0.0,271.27441210030486
0.1,2025-05-13,2025-05,136,22.666666666666668,0.0,-0.0,-0.0,0,0.0,623.7006550253658,0.0,1395.5993725974886,0.0,264.51144779625764
0.1,2025-05-13,2025-05,137,22.833333333333332,0.0,2.7380503754463916,0.0,0,0.0,596.5102829578868,0.0,1392.7132140859253,-16.42830225267835,252.74140688925667
0.1,2025-05-13,2025-05,138,23.0,0.0,27.62749708245326,0.0,0,0.0,564.6489695842134,0.0,1363.5912751425224,-165.76498249471956,239.86288227937388
0.1,2025-05-13,2025-05,139,23.166666666666668,0.0,31.100826691545283,0.0,0,0.0,564.3128428053101,4.7169811320754715e-05,1330.8081253227083,-186.6049601492717,239.26874534945148
0.1,2025-05-13,2025-05,140,23.333333333333332,0.0,30.936277885788332,0.0,0,0.0,581.3097062881934,0.0,1298.1984251737117,-185.61766731473,245.3126960536176
0.1,2025-05-13,2025-05,141,23.5,0.0,30.936277885788332,0.0,0,0.0,549.7860478674788,0.0,1265.5887250247151,-185.61766731473,233.10928429581102
0.1,2025-05-13,2025-05,142,23.666666666666668,0.0,30.936277885788332,0.0,0,0.0,558.1225425755327,0.0,1232.9790248757186,-185.61766731473,238.37413793401004
0.1,2025-05-13,2025-05,143,23.833333333333332,0.0,30.936277885788332,0.0,0,0.0,574.0634460406307,4.6772684752104775e-05,1200.369324726722,-185.61766731473,245.46962952697365
0.1,2025-05-14,2025-05,0,0.0,135.73038878087834,0.0,0.0,0,0.0,728.6206694467837,0.0,1329.1344776010442,814.3823326852701,309.51806038099375
0.1,2025-05-14,2025-05,1,0.16666666666666666,302.39705544754503,0.0,0.0,0,0.0,881.6347368734803,0.0,1616.0135134837851,1814.3823326852703,374.2539458027924
0.1,2025-05-14,2025-05,2,0.3333333333333333,459.03858829330864,0.0,0.0,0,0.0,1065.8916481166368,0.0,2051.495755358333,2754.231529759852,455.02914458099224
0.1,2025-05-14,2025-05,3,0.5,459.0385882933088,0.0,0.0,0,0.0,1092.8781792125974,0.0,2486.977997232881,2754.231529759853,466.8775581596216
0.1,2025-05-14,2025-05,4,0.6666666666666666,459.0385882933088,0.0,0.0,0,0.0,1091.5011201265347,0.0,2922.460239107429,2754.231529759853,466.18012840604297
0.1,2025-05-14,2025-05,5,0.8333333333333334,459.0385882933088,0.0,0.0,0,0.0,1065.353670078874,0.0,3357.942480981977,2754.231529759853,456.50404762879754
0.1,2025-05-14,2025-05,6,1.0,459.0385882933087,0.0,0.0,0,0.0,1041.5811896806695,0.0,3793.424722856525,2754.2315297598525,449.0256508713366
0.1,2025-05-14,2025-05,7,1.1666666666666667,459.03858829330864,0.0,0.0,0,0.0,1033.7577230513066,0.0,4228.9069647310735,2754.231529759852,444.72257245667214
0.1,2025-05-14,2025-05,8,1.3333333333333333,459.0385882933086,0.0,0.0,0,0.0,1040.822277502863,0.0,4664.389206605621,2754.2315297598516,445.36785254347507
0.1,2025-05-14,2025-05,9,1.5,459.0385882933086,0.0,0.0,0,0.0,1052.3323219516587,0.0,5099.871448480169,2754.2315297598516,453.7656972255553
0.1,2025-05-14,2025-05,10,1.6666666666666667,459.0385882933085,0.0,0.0,0,0.0,1063.8226633636857,0.0,5535.353690354717,2754.231529759851,460.954360035485
0.1,2025-05-14,2025-05,11,1.8333333333333333,459.03858829330864,0.0,0.0,0,0.0,1065.2870485844983,0.0,5970.835932229265,2754.231529759852,459.2452466447772
0.1,2025-05-14,2025-05,12,2.0,459.03858829330767,0.0,0.0,0,0.0,1050.842460014112,0.0,6406.318174103812,2754.231529759846,451.1266680840583
0.1,2025-05-14,2025-05,13,2.1666666666666665,459.0385882933096,0.0,0.0,0,0.0,1057.4584183135903,0.0,6841.800415978361,2754.231529759858,457.2450200787965
0.1,2025-05-14,2025-05,14,2.3333333333333335,459.03858829330966,0.0,0.0,0,0.0,1078.937812549931,0.0,7277.28265785291,2754.231529759858,471.1721427405549
0.1,2025-05-14,2025-05,15,2.5,459.0385882933081,0.0,0.0,0,0.0,1072.2297950789864,0.0,7712.764899727457,2754.231529759849,466.2055149003433
0.1,2025-05-14,2025-05,16,2.6666666666666665,459.0385882933086,0.0,0.0,0,0.0,1061.4667780733125,0.0,8148.247141602005,2754.2315297598516,460.145848294781
0.1,2025-05-14,2025-05,17,2.8333333333333335,459.03858829330767,0.0,0.0,0,0.0,1065.0311068040933,0.0,8583.729383476553,2754.231529759846,464.0340532345434
0.1,2025-05-14,2025-05,18,3.0,459.03858829330767,0.0,0.0,0,0.0,1073.8365353843287,0.0,9019.211625351101,2754.231529759846,469.69610057710537
0.1,2025-05-14,2025-05,19,3.1666666666666665,459.038588293308,0.0,0.0,0,0.0,1063.5671182968986,0.0,9454.69386722565,2754.2315297598484,464.88518740757434
0.1,2025-05-14,2025-05,20,3.3333333333333335,438.73903552165893,0.0,0.0,0,0.0,1048.144035521659,0.0,9870.918262427838,2632.4342131299536,456.5715418732346
0.1,2025-05-14,2025-05,21,3.5,440.0665910259289,0.0,0.0,0,0.0,1062.6224743592622,0.0,10288.402087364164,2640.3995461555737,462.55956308858686
0.1,2025-05-14,2025-05,22,3.6666666666666665,291.3494948308735,0.0,0.0,0,0.0,936.7566281642069,0.0,10564.800487005668,1748.096968985241,408.4258898795942
0.1,2025-05-14,2025-05,23,3.8333333333333335,124.68282816420681,0.0,0.0,0,0.0,757.151704125181,20.14112403902568,10683.085003638753,748.0969689852409,375.56993658743147
0.1,2025-05-14,2025-05,24,4.0,0.0,5.911149420956576,0.0,0,0.0,610.2364672457101,0.0,10676.85410505215,-35.46689652573946,268.565069234837
0.1,2025-05-14,2025-05,25,4.166666666666667,34.036384341122584,0.0,0.0,0,0.0,620.0590010077892,0.0,10709.143854402602,204.2183060467355,272.1438955423187
0.1,2025-05-14,2025-05,26,4.333333333333333,19.020079332651108,0.0,0.0,0,0.0,608.4350793326511,0.0,10727.187885993084,114.12047599590665,265.5210686207689
0.1,2025-05-14,2025-05,27,4.5,0.0,2.350808440265837,0.0,0,0.0,607.8644415597341,0.0,10724.709916321755,-14.104850641595021,267.03484917719123
0.1,2025-05-14,2025-05,28,4.666666666666667,0.0,26.06370022717317,0.0,0,0.0,604.0831831061602,0.0,10697.236363998518,-156.38220136303903,267.125583569544
0.1,2025-05-14,2025-05,29,4.833333333333333,0.0,25.872458977646374,0.0,0,0.0,603.6742076890202,0.0,10669.964397652306,-155.23475386587825,265.3148142793244
0.1,2025-05-14,2025-05,30,5.0,29.284298375903745,0.0,0.0,0,0.0,629.4535983759038,0.0,10697.745922416654,175.70579025542247,272.7422441762791
0.1,2025-05-14,2025-05,31,5.166666666666667,58.96456057681655,0.0,0.0,0,0.0,642.0178605768166,0.0,10753.684616212768,353.7873634608993,284.99172831004887
0.1,2025-05-14,2025-05,32,5.333333333333333,0.0,102.23859623279874,0.0,0,0.0,485.1418352744747,0.0,10645.915673254784,-613.4315773967925,208.65950335155156
0.1,2025-05-14,2025-05,33,5.5,0.0,268.9052628994654,0.0,0,0.0,257.82746372925004,0.0,10362.464638065223,-1613.4315773967926,95.73133728267055
0.1,2025-05-14,2025-05,34,5.666666666666667,0.0,435.57192956613216,0.0,0,0.0,116.1810259628565,1.5538611376779703,9903.331510644084,-2613.4315773967933,70.7508493065314
0.1,2025-05-14,2025-05,35,5.833333333333333,0.0,602.2385962327988,0.0,0,0.0,15.483493492111393,35.20999360842301,9268.516290991369,-3613.4315773967933,174.27629664999267
0.1,2025-05-14,2025-05,36,6.0,0.0,607.4401666666665,0.0,0,0.0,0.0,0.0,8628.218134678384,-3644.640999999999,0.0
0.1,2025-05-14,2025-05,37,6.166666666666667,0.0,552.0696666666665,0.0,0,0.0,0.0,0.0,8046.285610092849,-3312.417999999999,0.0
0.1,2025-05-14,2025-05,38,6.333333333333333,0.0,550.4170833333333,0.0,0,0.0,0.0,0.0,7466.095061292837,-3302.5024999999996,0.0
0.1,2025-05-14,2025-05,39,6.5,0.0,522.08465,0.0,0,0.0,0.0,0.0,6915.769519488895,-3132.5079,0.0
0.1,2025-05-14,2025-05,40,6.666666666666667,0.0,442.17163333333326,0.0,0,0.0,0.0,0.0,6449.679693472173,-2653.0298,0.0
0.1,2025-05-14,2025-05,41,6.833333333333333,0.0,347.49708333333325,0.0,0,0.0,0.0,0.0,6083.38560560595,-2084.9824999999996,0.0
0.1,2025-05-14,2025-05,42,7.0,0.0,299.25905,0.0,0,0.0,0.0,0.0,5767.938869466547,-1795.5543,0.0
0.1,2025-05-14,2025-05,43,7.166666666666667,0.0,271.6184166666666,0.0,0,0.0,0.0,0.0,5481.627919094778,-1629.7104999999995,0.0
0.1,2025-05-14,2025-05,44,7.333333333333333,0.0,214.47541666666658,0.0,0,0.0,0.0,0.0,5255.550979501343,-1286.8524999999995,0.0
0.1,2025-05-14,2025-05,45,7.5,0.0,123.82594999999999,0.0,0,0.0,0.0,0.0,5125.026967689968,-742.9557,0.0
0.1,2025-05-14,2025-05,46,7.666666666666667,0.0,191.83353765958842,0.0,0,0.0,0.0,0.0,4922.8166641526395,-1151.0012259575306,0.0
0.1,2025-05-14,2025-05,47,7.833333333333333,0.0,308.16624648673434,0.0,0,0.0,10.8254201799323,0.0,4597.980918524992,-1848.9974789204061,12.575890623027352
0.1,2025-05-14,2025-05,48,8.0,0.0,311.6538999999999,0.0,0,0.0,0.0,0.0,4269.468863300209,-1869.9233999999994,0.0
0.1,2025-05-14,2025-05,49,8.166666666666666,0.0,245.5353333333334,0.0,0,0.0,0.0,0.0,4010.651896839543,-1473.2120000000004,0.0
0.1,2025-05-14,2025-05,50,8.333333333333334,0.0,189.34416666666658,0.0,0,0.0,0.0,0.0,3811.065620728477,-1136.0649999999996,0.0
0.1,2025-05-14,2025-05,51,8.5,0.0,117.16198333333341,0.0,0,0.0,0.0,0.0,3687.56604655647,-702.9719000000005,0.0
0.1,2025-05-14,2025-05,52,8.666666666666666,0.0,58.53624999999995,0.0,0,0.0,0.0,0.0,3625.8634213281266,-351.21749999999975,0.0
0.1,2025-05-14,2025-05,53,8.833333333333334,0.0,11.339166666666642,0.0,0,0.0,0.0,0.0,3613.9108901831514,-68.03499999999985,0.0
0.1,2025-05-14,2025-05,54,9.0,52.29243333333336,0.0,0.0,0,0.0,0.0,0.0,3663.519848300905,313.7546000000002,0.0
0.1,2025-05-14,2025-05,55,9.166666666666666,79.94950000000001,0.0,0.0,0,0.0,0.0,0.0,3739.3666036383943,479.6970000000001,0.0
0.1,2025-05-14,2025-05,56,9.333333333333334,83.83875000000003,0.0,0.0,0,0.0,0.0,0.0,3818.9030254928266,503.0325000000002,0.0
0.1,2025-05-14,2025-05,57,9.5,129.82560000000012,0.0,0.0,0,0.0,0.0,0.0,3942.0664038722134,778.9536000000007,0.0
0.1,2025-05-14,2025-05,58,9.666666666666666,160.83258333333333,0.0,0.0,0,0.0,0.0,0.0,4094.6455894628643,964.9955,0.0
0.1,2025-05-14,2025-05,59,9.833333333333334,161.17249999999996,0.0,0.0,0,0.0,0.0,0.0,4247.547248317911,967.0349999999997,0.0
0.1,2025-05-14,2025-05,60,10.0,170.06776666666656,0.0,0.0,0,0.0,0.0,0.0,4408.887698091329,1020.4065999999993,0.0
0.1,2025-05-14,2025-05,61,10.166666666666666,157.29993333333337,0.0,0.0,0,0.0,0.0,0.0,4558.115517629122,943.7996000000003,0.0
0.1,2025-05-14,2025-05,62,10.333333333333334,146.59833333333336,0.0,0.0,0,0.0,0.0,0.0,4697.190907984497,879.5900000000001,0.0
0.1,2025-05-14,2025-05,63,10.5,196.82171666666665,0.0,0.0,0,0.0,0.0,0.0,4883.912383279794,1180.9303,0.0
0.1,2025-05-14,2025-05,64,10.666666666666666,222.97793333333325,0.0,0.0,0,0.0,0.0,0.0,5095.447824466948,1337.8675999999996,0.0
0.1,2025-05-14,2025-05,65,10.833333333333334,196.03833333333324,0.0,0.0,0,0.0,0.0,0.0,5281.426117077941,1176.2299999999996,0.0
0.1,2025-05-14,2025-05,66,11.0,323.24132215014527,0.0,0.0,0,0.0,150.59613881681193,0.0,5588.079760641549,1939.4479329008716,70.20791991639773
0.1,2025-05-14,2025-05,67,11.166666666666666,315.961641040907,0.0,0.0,0,0.0,135.9480577075736,0.0,5887.827292321689,1895.769846245442,68.06919249418212
0.1,2025-05-14,2025-05,68,11.333333333333334,482.62830770757364,0.0,0.0,0,0.0,278.67640741697994,0.0,6345.688707010248,2895.769846245442,134.5171018601762
0.1,2025-05-14,2025-05,69,11.5,548.0319535452236,0.0,0.0,0,0.0,314.28943687855684,0.0,6865.597468136597,3288.1917212713415,150.38749554638943
0.1,2025-05-14,2025-05,70,11.666666666666666,714.6986202118902,0.0,0.0,0,0.0,444.77057275871994,0.0,7543.620112271365,4288.1917212713415,207.35204102011522
0.1,2025-05-14,2025-05,71,11.833333333333334,653.7735236760972,0.0,0.0,0,0.0,405.6561514392618,0.0,8163.84413489051,3922.6411420565832,179.78680631788083
0.1,2025-05-14,2025-05,72,12.0,497.54214678347444,0.0,0.0,0,0.0,138.1900238621141,0.0,8635.85405962019,2985.2528807008466,60.95561952557853
0.1,2025-05-14,2025-05,73,12.166666666666666,330.87548011680775,0.0,0.0,0,0.0,91.4023224358229,0.0,8949.75010134145,1985.2528807008466,41.597196940543
0.1,2025-05-14,2025-05,74,12.333333333333334,164.2088134501411,0.0,0.0,0,0.0,47.625872466721546,0.0,9105.532260054291,985.2528807008466,21.255426881897826
0.1,2025-05-14,2025-05,75,12.5,164.2088134501397,0.0,0.0,0,0.0,4.525459442120962,0.0,9261.314418767131,985.2528807008382,1.8613214685443515
0.1,2025-05-14,2025-05,76,12.666666666666666,164.20881345014098,0.0,0.0,0,0.0,0.0,0.0,9417.096577479973,985.2528807008459,0.0
0.1,2025-05-14,2025-05,77,12.833333333333334,164.20881345014084,0.0,0.0,0,0.0,0.0,0.0,9572.878736192815,985.252880700845,0.0
0.1,2025-05-14,2025-05,78,13.0,164.2088134501407,0.0,0.0,0,0.0,0.0,0.0,9728.660894905657,985.2528807008442,0.0
0.1,2025-05-14,2025-05,79,13.166666666666666,164.20881345014033,0.0,0.0,0,0.0,0.0,0.0,9884.443053618497,985.252880700842,0.0
0.1,2025-05-14,2025-05,80,13.333333333333334,164.20881345014067,0.0,0.0,0,0.0,0.0,0.0,10040.22521233134,985.252880700844,0.0
0.1,2025-05-14,2025-05,81,13.5,164.2088134501397,0.0,0.0,0,0.0,0.0,0.0,10196.00737104418,985.2528807008382,0.0
0.1,2025-05-14,2025-05,82,13.666666666666666,148.58545000000004,0.0,0.0,0,0.0,0.0,0.0,10336.967905792499,891.5127000000002,0.0
0.1,2025-05-14,2025-05,83,13.833333333333334,136.35583333333335,0.0,0.0,0,0.0,0.0,0.0,10466.326407467592,818.1350000000001,0.0
0.1,2025-05-14,2025-05,84,14.0,136.35583333333335,0.0,0.0,0,0.0,0.0,0.0,10595.684909142685,818.1350000000001,0.0
0.1,2025-05-14,2025-05,85,14.166666666666666,113.42451666666662,0.0,0.0,0,0.0,0.0,0.0,10703.288853693804,680.5470999999998,0.0
0.1,2025-05-14,2025-05,86,14.333333333333334,53.90124511494942,0.0,0.0,0,0.0,0.0,0.0,10754.424064678484,323.40747068969654,0.0
0.1,2025-05-14,2025-05,87,14.5,37.965068162886695,0.0,0.0,0,0.0,0.0,0.0,10790.440890753964,227.79040897732017,0.0
0.1,2025-05-14,2025-05,88,14.666666666666666,10.076185873283212,0.0,0.0,0,0.0,0.0,0.0,10800.0,60.45711523969927,0.0
0.1,2025-05-14,2025-05,89,14.833333333333334,-0.0,0.0,-0.0,0,0.0,76.50490661966796,0.0,10800.0,-0.0,51.21238449120573
0.1,2025-05-14,2025-05,90,15.0,0.0,-0.0,-0.0,0,0.0,60.46949051094786,0.0,10800.0,0.0,39.909863737225585
0.1,2025-05-14,2025-05,91,15.166666666666666,0.0,-0.0,-0.0,0,0.0,66.82684064946181,0.0,10800.0,0.0,48.22893089671659
0.1,2025-05-14,2025-05,92,15.333333333333334,0.0,-0.0,-0.0,0,0.0,135.1739702305564,0.0,10800.0,0.0,98.78513744449062
0.1,2025-05-14,2025-05,93,15.5,0.0,-0.0,-0.0,0,0.0,189.9200783264676,0.0,10800.0,0.0,143.08578701116068
