day,date,month,scenario,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,charge_kwh,discharge_kwh,surplus_kwh,initial_soc,final_soc,planned_cost,up_cost,down_cost,emergency_cost,total_cost,violations,max_balance_error,max_state_error,solve_execute_seconds,updates,variant,seed,model_used,known_price,corrected,update_schedule
285,2025-10-13,10,2,63882.35270965747,63882.35270965747,404.9421556708979,80,22117.575186344904,17721.296545621015,2863.6209246044787,1203.2719921875,1418.760164763455,38869.895137948464,0.0,0.0,2084.6643246390972,40954.55946258757,0,2.273736754432321e-13,9.094947017729282e-13,0.0032426670659333,0,selected,mean,gru,False,True,0
286,2025-10-14,10,2,61811.683003844395,61811.683003844395,3093.97442991589,190,20691.0690046765,16956.473085287966,397.2322310384121,1418.760164763455,1200.196618652344,37711.400070498654,0.0,0.0,17477.77559038211,55189.17566088076,0,2.273736754432321e-13,9.094947017729282e-13,0.0033271249849349,0,selected,mean,gru,False,True,0
287,2025-10-15,10,2,63537.73221708227,63537.73221708227,2393.713603204418,140,20011.84465411479,16109.354134234996,108.93165040690144,1200.196618652344,1311.5744359834348,38715.35841849815,0.0,0.0,15318.368830631518,54033.72724912967,0,2.273736754432321e-13,8.970602038971266e-13,0.0033016250235959,0,selected,mean,gru,False,True,0
288,2025-10-16,10,2,61950.20049148466,61950.20049148466,4912.285834401819,220,20490.446979261433,16697.67904558686,103.24544221191434,1311.5744359834348,1200.0,37608.65796896026,0.0,0.0,30435.71122914601,68044.36919810626,0,2.273736754432321e-13,9.094947017729282e-13,0.0038947500288486,0,selected,mean,gru,False,True,0
289,2025-10-17,10,2,32361.34793288619,32361.34793288619,0.0,0,16220.408402178378,12848.06366805013,12984.80388209128,1200.0,1522.7412641270628,16994.3562365784,0.0,0.0,0.0,16994.356236578402,0,2.273736754432321e-13,7.958078640513122e-13,0.0033915000967681,0,selected,mean,gru,False,True,0
290,2025-10-18,10,2,30438.29398591316,30438.29398591316,472.59445136568655,80,15549.147452740552,12804.872388248164,12090.020106119791,1522.7412641270628,1289.3379846511502,15890.157996239535,0.0,0.0,1814.290395302134,17704.44839154167,0,2.273736754432321e-13,8.526512829121202e-13,0.003240416990593,0,selected,mean,gru,False,True,0
291,2025-10-19,10,2,63851.490142417,63851.490142417,4734.339607435667,200,20850.153779397697,16904.128921517375,754.0823586390146,1289.3379846511502,1272.1109177564383,38707.17238976218,0.0,0.0,28809.763872934636,67516.9362626968,0,2.273736754432321e-13,9.094947017729282e-13,0.0035990410251542,0,selected,mean,gru,False,True,0
292,2025-10-20,10,2,66470.3934100026,66470.3934100026,2304.7250503820756,140,21093.74270356134,17150.831415865483,391.4248060221362,1272.1109177564383,1200.0,40942.930321787106,0.0,0.0,12490.357707491372,53433.28802927848,0,2.273736754432321e-13,8.526512829121202e-13,0.0036259579937905,0,selected,mean,gru,False,True,0
293,2025-10-21,10,2,67227.43020633416,67227.43020633416,3068.455662056875,130,19813.07814215365,16013.577425325122,33.80380156250021,1200.0,1238.9065220214843,41282.72887613444,0.0,0.0,19210.74847490604,60493.47735104048,0,2.273736754432321e-13,9.094947017729282e-13,0.0041205419693142,0,selected,mean,gru,False,True,0
294,2025-10-22,10,2,68287.34754453273,68287.34754453273,2705.3883496200697,130,21670.57889042366,17584.47028861133,1351.7305923404738,1238.9065220214843,1204.1272027235248,41515.55328410287,0.0,0.0,15203.367037821332,56718.9203219242,0,2.273736754432321e-13,9.094947017729282e-13,0.0039520420832559,0,selected,mean,gru,False,True,0
295,2025-10-23,10,2,66565.75673968472,66565.75673968472,1470.0630061914917,160,21838.262504326096,17683.391835747796,501.4520439645753,1204.1272027235248,1210.3503057861328,40734.720995428725,0.0,0.0,8108.843317438565,48843.5643128673,0,2.273736754432321e-13,9.094947017729282e-13,0.0036944589810445,0,selected,mean,gru,False,True,0
296,2025-10-24,10,2,32458.44991328863,32458.44991328863,483.5969689329387,70,17054.493891905982,13547.912591129723,11015.414864778648,1210.3503057861328,1506.1585961351636,17016.219611022632,0.0,0.0,2701.910022139454,19718.129633162087,0,2.273736754432321e-13,8.952838470577262e-13,0.0031745000742375,0,selected,mean,gru,False,True,0
297,2025-10-25,10,2,31296.6384856484,31296.6384856484,594.679739426633,80,16297.823297798466,13336.857042775518,9531.91923671875,1506.1585961351636,1355.4695166254346,16312.4812969331,0.0,0.0,2939.046284269595,19251.527581202696,0,2.273736754432321e-13,9.094947017729282e-13,0.0031839999137446,0,selected,mean,gru,False,True,0
298,2025-10-26,10,2,67310.59673010814,67310.59673010814,1518.9143799858157,180,21795.149849396585,17770.685977422356,260.73522145306345,1355.4695166254346,1225.897739501953,41197.31375578368,0.0,0.0,7809.468156214277,49006.781911997954,0,2.273736754432321e-13,9.094947017729282e-13,0.0044112500036135,0,selected,mean,gru,False,True,0
299,2025-10-27,10,2,69342.58513396594,69342.58513396594,1430.0720550222716,60,22096.121156183613,17803.416726994736,2927.371093132655,1225.897739501953,1330.83263896195,42586.43653706669,0.0,0.0,9521.812951411408,52108.249488478104,0,2.273736754432321e-13,8.846257060213247e-13,0.0038591660559177,0,selected,mean,gru,False,True,0
300,2025-10-28,10,2,68779.42526590801,68779.42526590801,1700.8441093367944,100,21646.51817091391,17532.60215653336,393.93166086425833,1330.83263896195,1332.029929969618,42311.23780491596,0.0,0.0,9380.64573357696,51691.88353849291,0,2.273736754432321e-13,9.094947017729282e-13,0.0036482500145211,0,selected,mean,gru,False,True,0
301,2025-10-29,10,2,69412.46801155228,69412.46801155228,3837.9401823039466,190,20302.26011983678,16496.042313618906,131.93358763834692,1332.029929969618,1275.1281338017218,42701.16438274969,0.0,0.0,23854.916884299677,66556.08126704936,0,2.273736754432321e-13,9.094947017729282e-13,0.0036135000409558,0,selected,mean,gru,False,True,0
302,2025-10-30,10,2,68576.25447062345,68576.25447062345,1666.3262292922095,200,22030.013804385817,17887.757179073677,1312.5064246035258,1275.1281338017218,1226.8548032226563,41911.50975578737,0.0,0.0,9696.411649447607,51607.92140523497,0,2.273736754432321e-13,9.094947017729282e-13,0.0041450829012319,0,selected,mean,gru,False,True,0
303,2025-10-31,10,2,33918.212312734155,33918.212312734155,0.0,0,17723.84481396665,13864.144809467569,6154.220241568411,1226.8548032226563,1773.7097919397918,18020.036431340617,0.0,0.0,0.0,18020.036431340617,0,2.273736754432321e-13,8.242295734817162e-13,0.0034203750547021,0,selected,mean,gru,False,True,0
304,2025-11-01,11,2,32132.10663982232,32132.10663982232,465.88040840510854,40,16456.09149425144,13546.69017447453,7144.547295117189,1773.7097919397918,1532.314165127723,17035.28552578154,0.0,0.0,1981.617795226755,19016.903321008293,0,1.1368683772161605e-13,8.952838470577262e-13,0.0034025419736281,0,selected,mean,tcn,False,True,0
305,2025-11-02,11,2,69935.86601447864,69935.86601447864,3190.9987051071084,170,21666.58174894721,17722.470937149566,386.36997445475345,1532.314165127723,1340.6033645695888,42761.80130872774,0.0,0.0,17961.290488664683,60723.09179739243,0,2.273736754432321e-13,9.094947017729282e-13,0.0036129159852862,0,selected,mean,tcn,False,True,0
306,2025-11-03,11,2,72334.87424363868,72334.87424363868,1433.7158232223371,80,21480.836927688153,17395.471992305007,178.29484814453247,1340.6033645695888,1345.0543858166964,44678.48030840514,0.0,0.0,9025.760018561852,53704.24032696699,0,2.273736754432321e-13,9.094947017729282e-13,0.0036567910574376,0,selected,mean,tcn,False,True,0
307,2025-11-04,11,2,72937.0891280399,72937.0891280399,789.9631937283916,100,22438.049052152208,18276.940399175255,1985.8716354579976,1345.0543858166964,1231.5869781145109,44832.6759940186,0.0,0.0,4472.731997441756,49305.40799146036,0,2.273736754432321e-13,9.094947017729282e-13,0.0044087080750614,0,selected,mean,tcn,False,True,0
308,2025-11-05,11,2,73470.55274088934,73470.55274088934,978.9845855876576,100,23372.593263958603,18877.03257160432,275.9565674560551,1231.5869781145109,1292.440280561343,45397.24419309845,0.0,0.0,5200.057394029358,50597.30158712781,0,2.273736754432321e-13,9.094947017729282e-13,0.0038110830355435,0,selected,mean,tcn,False,True,0
309,2025-11-06,11,2,71180.43262909443,71180.43262909443,4169.310331359452,280,20918.100741431663,16989.760593152267,51.81826217447974,1292.440280561343,1241.219177680664,43895.911110329136,0.0,0.0,22376.9683559332,66272.87946626234,0,2.273736754432321e-13,9.094947017729282e-13,0.0038154160138219,0,selected,mean,tcn,False,True,0
310,2025-11-07,11,2,34014.12322262174,34014.12322262174,411.2195741087205,50,18001.114521267362,14512.719720031904,7618.48621216167,1241.219177680664,1316.9781134525097,18019.778692487565,0.0,0.0,2331.9733960807966,20351.752088568363,0,1.1368683772161605e-13,7.958078640513122e-13,0.0033317500492557,0,selected,mean,tcn,False,True,0
311,2025-11-08,11,2,32997.05420016957,32997.05420016957,331.22055025270197,20,17530.632095315814,14172.398951823,6178.834506929466,1316.9781134525097,1347.437052766746,17197.723512464385,0.0,0.0,1759.8009706882583,18957.524483152643,0,1.1368683772161605e-13,8.952838470577262e-13,0.0038843330694362,0,selected,mean,tcn,False,True,0
312,2025-11-09,11,2,72432.45295182393,72432.45295182393,3273.1667628139057,200,21920.48447030208,17816.59241433937,254.91047534179756,1347.437052766746,1279.6592823281974,44562.83041154897,0.0,0.0,19481.354103274592,64044.184514823566,0,2.273736754432321e-13,9.094947017729282e-13,0.0039780839579179,0,selected,mean,tcn,False,True,0
313,2025-11-10,11,2,75437.15253926409,75437.15253926409,3088.379789304001,180,22638.638907916626,18248.190142108757,276.6404627602212,1279.6592823281974,1378.6674748878763,46512.77232978569,0.0,0.0,17893.039164075984,64405.81149386167,0,2.273736754432321e-13,9.094947017729282e-13,0.0035913329338654,0,selected,mean,tcn,False,True,0
314,2025-11-11,11,2,75798.19529188037,75798.19529188037,903.6942203371486,160,23354.281863624463,19050.66434726336,839.2523291897326,1378.6674748878763,1230.1163218572774,47060.159664047635,0.0,0.0,4169.460364644282,51229.62002869192,0,2.273736754432321e-13,9.094947017729282e-13,0.0035677501000463,0,selected,mean,tcn,False,True,0
315,2025-11-12,11,2,75716.7179629514,75716.7179629514,962.188746366658,80,23639.02760115495,19081.25459248629,1165.1459506493857,1230.1163218572774,1303.8471712452983,46901.04469614664,0.0,0.0,5700.501528483579,52601.54622463022,0,2.273736754432321e-13,9.094947017729282e-13,0.0040543329669162,0,selected,mean,tcn,False,True,0
316,2025-11-13,11,2,74850.38380699142,74850.38380699142,1973.113742693408,50,22111.87108528528,17914.046105501984,229.8012532348639,1303.8471712452983,1300.0354752220776,46494.321978337146,0.0,0.0,13424.79751939588,59919.119497733016,0,2.273736754432321e-13,9.094947017729282e-13,0.0038493749452754,0,selected,mean,tcn,False,True,0
317,2025-11-14,11,2,34678.62515341227,34678.62515341227,47.456097123367016,50,18161.303311016265,14575.769395385583,3542.092034904954,1300.0354752220776,1449.9091269305195,18439.498636155982,0.0,0.0,158.3034202299589,18597.802056385943,0,1.1368683772161605e-13,8.952838470577262e-13,0.0033271670108661,0,selected,mean,tcn,False,True,0
318,2025-11-15,11,2,33501.42065206897,33501.42065206897,963.3982316920324,100,17555.426201472503,14361.732889365096,3059.2386549869266,1449.9091269305195,1292.3117200723384,17697.16284327383,0.0,0.0,4927.4102835718095,22624.57312684564,0,1.1368683772161605e-13,8.881784197001252e-13,0.0034892500843852,0,selected,mean,tcn,False,True,0
319,2025-11-16,11,2,75900.42224369332,75900.42224369332,3422.5085702135307,200,22676.35057677645,18450.924515254028,662.9603690511073,1292.3117200723384,1200.0,46965.504504815945,0.0,0.0,19483.007093827688,66448.51159864364,0,2.273736754432321e-13,9.094947017729282e-13,0.0038127090083435,0,selected,mean,tcn,False,True,0
320,2025-11-17,11,2,78839.57277127902,78839.57277127902,143.9689257632623,30,24087.157737554655,19152.768395694664,1353.3980218489585,1200.0,1597.5881908051235,49253.89578091344,0.0,0.0,696.208905425746,49950.10468633919,0,2.273736754432321e-13,9.094947017729282e-13,0.0045431250473484,0,selected,mean,tcn,False,True,0
321,2025-11-18,11,2,77162.9665012644,77162.9665012644,1949.028771428009,80,22312.317569986222,18290.251038704148,199.3769080769863,1597.5881908051235,1356.172849677011,48168.27064723996,0.0,0.0,13007.55622816831,61175.82687540827,0,2.273736754432321e-13,8.846257060213247e-13,0.0037622089730575,0,selected,mean,tcn,False,True,0
322,2025-11-19,11,2,77689.26782372719,77689.26782372719,2403.102892231175,190,22968.939725168057,18745.396742095436,500.51613288574265,1356.172849677011,1200.0,48438.272956934095,0.0,0.0,13311.871657290963,61750.144614225064,0,2.273736754432321e-13,9.094947017729282e-13,0.0038377920864149,0,selected,mean,tcn,False,True,0
323,2025-11-20,11,2,77504.64409048003,77504.64409048003,1922.9416283964815,120,23055.750802678427,18656.576655247656,235.33553811238676,1200.0,1220.64610546875,48367.584438182625,0.0,0.0,12232.583657474264,60600.16809565689,0,2.273736754432321e-13,9.094947017729282e-13,0.0036087080370634,0,selected,mean,tcn,False,True,0
324,2025-11-21,11,2,34900.564868739566,34900.564868739566,586.3454997648498,40,18126.053029427232,14468.362639781864,2964.8359121923795,1220.64610546875,1458.1353433067495,18675.695964156366,0.0,0.0,3129.7658488888537,21805.46181304522,0,1.1368683772161605e-13,7.389644451905042e-13,0.0040762500138953,0,selected,mean,tcn,False,True,0
325,2025-11-22,11,2,34447.24015293722,34447.24015293722,944.7661234169703,100,17844.87493838677,14669.720498889345,1997.0223535234368,1458.1353433067495,1218.8333446444592,18215.178610428706,0.0,0.0,5395.031233037021,23610.209843465724,0,1.1368683772161605e-13,8.526512829121202e-13,0.0038050409639254,0,selected,mean,tcn,False,True,0
326,2025-11-23,11,2,78483.43315929845,78483.43315929845,1896.256583550328,130,23723.03093236601,19117.528204052414,542.090731201862,1218.8333446444592,1327.8631792711951,48930.36191820082,0.0,0.0,9586.14729784562,58516.50921604644,0,2.273736754432321e-13,9.094947017729282e-13,0.0039264159277081,0,selected,mean,tcn,False,True,0
327,2025-11-24,11,2,78729.67291258869,78729.67291258869,937.2703296288846,110,23047.507083268425,18783.5575987915,1241.0500577406451,1327.8631792711951,1200.0,49170.45371961579,0.0,0.0,5783.622869435639,54954.07658905142,0,2.273736754432321e-13,9.094947017729282e-13,0.0038854170124977,0,selected,mean,tcn,False,True,0
328,2025-11-25,11,2,79018.86621261791,79018.86621261791,2015.4532003698027,150,23400.935761780012,18954.757967041805,419.4811515828462,1200.0,1200.0,49260.99991227994,0.0,0.0,11119.90491602884,60380.90482830878,0,2.273736754432321e-13,9.094947017729282e-13,0.0043337079696357,0,selected,mean,tcn,False,True,0
329,2025-11-26,11,2,80502.5269101111,80502.5269101111,1363.522284046384,30,23328.1669565813,18706.913555576622,487.128909819486,1200.0,1409.8907547269237,50485.514055805885,0.0,0.0,9292.251177117503,59777.7652329234,0,2.273736754432321e-13,9.094947017729282e-13,0.0042504579760134,0,selected,mean,tcn,False,True,0
330,2025-11-27,11,2,78970.42240150252,78970.42240150252,1371.8089319241883,70,23248.92796842046,18949.200715130864,261.611346803793,1409.8907547269237,1279.258465048828,49478.64352296005,0.0,0.0,9193.942838570723,58672.58636153077,0,2.273736754432321e-13,9.094947017729282e-13,0.0039956660475581,0,selected,mean,tcn,False,True,0
331,2025-11-28,11,2,35972.48484167366,35972.48484167366,302.13804282286554,60,19089.510333793743,15289.844467919322,1553.718468622102,1279.258465048828,1471.1016899972878,19222.93959254576,0.0,0.0,1680.7051688919903,20903.64476143775,0,2.273736754432321e-13,9.094947017729282e-13,0.0035182920983061,0,selected,mean,tcn,False,True,0
332,2025-11-29,11,2,35354.75960900867,35354.75960900867,2558.4810330931414,120,16337.149640113208,13477.082729489255,123.7236314778654,1471.1016899972878,1200.0,18720.1158256544,0.0,0.0,16404.903001795527,35125.01882744992,0,1.1368683772161605e-13,8.810729923425242e-13,0.0037857500137761,0,selected,mean,tcn,False,True,0
333,2025-11-30,11,2,81272.36574535604,81272.36574535604,3491.362940056673,200,23144.327304942643,18735.99151083851,110.56477464192778,1200.0,1212.1262290722657,50767.87199167624,0.0,0.0,21838.53866557308,72606.41065724932,0,2.273736754432321e-13,9.094947017729282e-13,0.0045051670167595,0,selected,mean,tcn,False,True,0
334,2025-12-01,12,2,82443.03529221557,82443.03529221557,8211.55047712003,230,22845.88189210673,18516.077938771487,25.8540826670328,1212.1262290722657,1200.0,51733.84929487339,0.0,0.0,45210.225321569626,96944.07461644302,0,2.273736754432321e-13,8.810729923425242e-13,0.0041051669977605,0,selected,mean,tcn,False,True,0
335,2025-12-02,12,2,82381.23240264552,82381.23240264552,10219.335992076958,380,20847.85312896184,16885.094684239368,0.0,1200.0,1201.8515002441409,51789.4255201405,0.0,0.0,57589.53727281312,109378.96279295362,0,2.273736754432321e-13,9.094947017729282e-13,0.003937582951039,0,selected,mean,tcn,False,True,0
336,2025-12-03,12,2,83826.66578526792,83826.66578526792,7578.861444159289,370,21988.759844221768,17812.56182403936,66.58064257812498,1201.8515002441409,1200.0,52841.129655392455,0.0,0.0,42441.08588670959,95282.21554210206,0,2.273736754432321e-13,8.846257060213247e-13,0.0044221659190952,0,selected,mean,tcn,False,True,0
337,2025-12-04,12,2,81753.34251871007,81753.34251871007,9329.18513964767,420,22318.201148189022,18077.742930033113,70.86069020182333,1200.0,1200.0,51337.83141126282,0.0,0.0,50126.257000543876,101464.0884118067,0,2.273736754432321e-13,9.094947017729282e-13,0.0040671250317245,0,selected,mean,tcn,False,True,0
