scenario,strategy,analysis_label,date,day_index,month,quarter,planned_cost_yuan,up_cost_yuan,down_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_purchase_kwh,final_purchase_kwh,up_adjustment_kwh,down_adjustment_kwh,emergency_kwh,surplus_kwh,charge_kwh,discharge_kwh,throughput_kwh,equivalent_full_cycles,active_slots,emergency_slots,nonidle_reversals,charge_episodes,discharge_episodes,power_tv_kw,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,load_kwh,pv_kwh,net_load_kwh,load_peak_kw,net_load_peak_kw,mean_settlement_price_yuan_per_kwh,mean_external_dynamic_price_yuan_per_kwh,balance_max_abs_kwh,soc_equation_max_abs_kwh
2,exp008_final,frozen_trajectory_rescoring,2025-08-29,240,8,3,22040.4608531,0,0,1328.24050436,23368.7013575,37455.7740725,37455.7740725,0,0,330.380044555,15347.8371347,12699.3333766,12816.2367442,25515.5701208,1.06488104939,102,10,7,4,5,52390.9762566,2892.91521688,1431.06097305,1200.62813058,10800,88328.33255,65773.1122,22555.22035,4649.34,4374.9194,0.766197222222,0.664507638889,1.13686837722e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-08-30,241,8,3,23868.3912207,0,0,0,23868.3912207,40769.2134113,40769.2134113,0,0,0,20466.8342754,13489.4978528,11699.8385502,25189.336403,1.04708225015,100,0,8,4,8,63937.4757625,1431.06097305,1895.60959339,1431.06097305,10800,89025.0875833,70512.36775,18512.7198333,4791.9135,4431.84,0.766197222222,0.6546625,2.27373675443e-13,7.95807864051e-13
2,exp008_final,frozen_trajectory_rescoring,2025-08-31,242,8,3,46883.3366558,0,0,9.63576210998,46892.9724179,72043.9886786,72043.9886786,0,0,4.39086904078,2728.26571322,19621.5138251,16948.023074,36569.536899,1.51997447355,117,1,8,5,8,92493.6582559,1895.60959339,2645.42712477,1895.60959339,10800,133365.359833,66718.73675,66646.6230833,7264.4649,6256.7392,0.766197222222,0.846538888889,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-01,243,9,3,45257.2559049,0,0,0,45257.2559049,69893.5672355,69893.5672355,0,0,0,12761.0473117,17020.2114015,13461.8260111,30482.0374126,1.2640333683,80,0,6,3,3,73586.4118863,2645.42712477,4602.20685738,2645.42712477,10800,121263.619267,67689.4847333,53574.1345333,6734.6809,5612.7332,0.766197222222,0.751732638889,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-02,244,9,3,39647.9836149,0,0,13.3075401677,39661.291155,60317.5320423,60317.5320423,0,0,6.13275526534,3478.9818117,18290.0569915,15503.1298557,33793.1868472,1.40388355514,108,2,8,6,6,86617.6054682,4602.20685738,5611.94471052,1369.72665019,10800,121532.82415,67475.0683,54057.75585,6764.4673,5460.8884,0.766197222222,0.753993055556,2.84217094304e-13,8.73967564985e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-03,245,9,3,38148.3326196,0,0,123.174413906,38271.5070335,58630.8585075,58630.8585075,0,0,31.4903269606,3910.41396067,14130.5927664,14926.3751426,29056.967909,1.2141349265,112,1,8,4,8,73743.7551395,5611.94471052,3283.62117262,2250.18979079,10800,121433.716433,65885.9991833,55547.71725,6824.5643,5932.9814,0.766197222222,0.760994444444,2.41584530158e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-04,246,9,3,38545.7802175,0,0,0,38545.7802175,60422.4837636,60422.4837636,0,0,0,5119.42294513,18449.2838929,17071.7886245,35521.0725174,1.47907386468,119,0,8,4,10,90200.2770073,3283.62117262,2790.90340073,1783.03171007,10800,121061.173033,67135.6074833,53925.56555,6764.8611,5840.1431,0.766197222222,0.756997916667,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-05,247,9,3,17887.1431638,0,0,10.6371237516,17897.7802875,31628.5544302,31628.5544302,0,0,4.86713509568,23460.3785079,12480.6490891,11131.8676984,23612.5167875,0.982258424411,87,1,6,4,7,51894.9515646,2790.90340073,2897.06789426,2206.73650574,10800,75132.98045,68308.7187833,6824.26166667,3929.8918,3532.55,0.766197222222,0.558640277778,2.27373675443e-13,8.52651282912e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-06,248,9,3,17912.1887259,0,0,1401.78521659,19313.9739425,31495.2154305,31495.2154305,0,0,346.194842023,22729.6910399,12187.6992267,10797.0636941,22984.7629208,0.955973797353,67,5,8,4,9,52866.1310898,2897.06789426,3078.23015387,1200,10800,75826.3741667,68105.2904667,7721.0837,4064.32,3640.08,0.766197222222,0.565711111111,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-07,249,9,3,33689.7270153,0,0,12655.7319033,46345.4589186,53556.1588502,53556.1588502,0,0,1982.07897526,586.64135972,15779.5993729,15788.9865238,31568.5858967,1.31720397897,124,10,8,8,6,74018.1977631,3078.23015387,1405.01940851,1200,9346.85595185,120781.009033,65820.0254167,54960.9836167,6989.0914,5934.2177,0.766197222222,0.759313888889,2.27373675443e-13,8.75743921824e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-08,250,9,3,32974.5468504,0,0,38295.9711139,71270.5179643,53816.3709416,53816.3709416,0,0,7021.07905442,34.65,16017.2895129,14610.0590503,30627.3485632,1.27482039543,103,42,6,6,4,82566.6550208,1405.01940851,1200,1200,8578.14479012,121400.592433,62005.0229,59395.5695333,6862.3167,6039.7549,0.766197222222,0.773523611111,2.27373675443e-13,8.84625706021e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-09,251,9,3,40128.9997654,0,0,2563.53489879,42692.5346642,65271.7182316,65271.7182316,0,0,372.061012966,9690.16101095,18401.853042,15551.0690751,33952.9221171,1.41040819764,116,2,8,5,7,90948.3267086,1200,2265.26452486,1200,10800,121082.235583,67979.4013167,53102.8342667,6764.9558,5933.3456,0.766197222222,0.751883333333,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-10,252,9,3,37428.7179897,0,0,12688.0469307,50116.7649204,59840.4339171,59840.4339171,0,0,2307.54091387,148.993024763,16935.8181895,16252.8350333,33188.6532228,1.3832800098,116,26,8,8,6,83443.8602139,2265.26452486,1200,1200,9907.98559258,121274.788483,59958.7898333,61315.99865,6754.0714,5809.726,0.766197222222,0.781823611111,2.45137243837e-13,9.02389274415e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-11,253,9,3,39615.6569045,0,0,213.033821444,39828.6907259,63892.4356366,63892.4356366,0,0,57.9888358766,8102.33184922,19201.5534711,16849.5466312,36051.1001023,1.49904894611,108,5,6,6,5,89756.2443304,1200,1655.21144278,1200,10800,120746.77835,67250.6925667,53496.0857833,6881.995,5844.5874,0.766197222222,0.753063888889,2.27373675443e-13,9.02389274415e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-12,254,9,3,16116.1133957,0,0,3289.1836452,19405.2970409,30583.8941457,30583.8941457,0,0,630.801563292,18431.5120315,14374.1332198,13142.6057423,27516.7389621,1.14541762311,101,8,8,7,4,65004.2353012,1655.21144278,1438.18870722,1200,10800,75687.2271167,64135.5709167,11551.6562,3887.0686,3687.89,0.766197222222,0.575085416667,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-13,255,9,3,17275.7058484,0,0,969.091885761,18244.7977342,32009.0722135,32009.0722135,0,0,174.019124687,21988.0112312,15028.5871652,12840.6085415,27869.1957067,1.15802331173,91,2,8,4,11,65965.4109812,1438.18870722,2160.36849952,1200,10800,75063.5831167,67056.4816333,8007.10148333,3920.15,3476.34,0.766197222222,0.566515972222,2.27373675443e-13,8.66862137627e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-14,256,9,3,40112.1898263,0,0,146.82074551,40259.0105718,63225.9194667,63225.9194667,0,0,35.829140988,1336.74398776,18593.6564116,16767.9765417,35361.6329533,1.47143710397,122,3,8,5,6,95825.5044291,2160.36849952,2124.86057889,1639.3886797,10800,121237.695667,61138.3709167,60099.32475,6808.1205,5976.2644,0.766197222222,0.77590625,2.84217094304e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-15,257,9,3,40855.1486969,0,0,70.2075626809,40925.3562596,64815.8060446,64815.8060446,0,0,32.4352745015,7370.19945286,19031.4785493,16620.4673164,35651.9458657,1.48226486121,112,2,6,5,4,93988.6491084,2124.86057889,2660.19558378,1811.56538622,10800,120760.029883,65692.99925,55067.0306333,6880.95,6007.54,0.766197222222,0.761726388889,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-16,258,9,3,40902.9291999,0,0,42.4857929674,40945.4149929,64296.3544844,64296.3544844,0,0,13.8654846997,3187.97145809,16808.605666,15178.1271383,31986.7328043,1.33104976041,118,4,7,7,6,92828.3771459,2660.19558378,2607.08825169,1686.66082733,10800,121843.357467,62351.5874833,59491.7699833,6779.0099,6097.2914,0.766197222222,0.777946527778,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-17,259,9,3,41219.9596036,0,0,307.420225652,41527.3798292,65774.4265684,65774.4265684,0,0,68.5763396422,3766.64816293,18707.2827774,16591.0464322,35298.3292096,1.4681577175,109,6,8,8,4,91538.8978546,2607.08825169,2865.87647733,1717.39298219,10800,120924.795,60964.6766,59960.1184,6777.109,6238.5253,0.766197222222,0.778054861111,2.27373675443e-13,8.81072992343e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-18,260,9,3,39748.2973263,0,0,287.480081377,40035.7774076,63063.4145054,63063.4145054,0,0,58.2474078365,3053.86585279,18314.1661496,17202.4212059,35516.5873555,1.47947031822,116,1,7,4,6,96997.077056,2865.87647733,2107.27592781,1452.60645154,10800,120804.116367,61848.06525,58956.0511167,6724.2704,6014.7556,0.766197222222,0.769825694444,2.27373675443e-13,8.881784197e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-19,261,9,3,16990.4680351,0,0,571.092768538,17561.5608036,31231.3175744,31231.3175744,0,0,180.950525013,13855.0811564,14679.522933,13223.6883066,27903.2112397,1.16105040009,113,7,8,9,4,63198.2171516,2107.27592781,2094.50278537,1200,10800,75287.1264667,59185.77415,16101.3523167,3913.4669,3524.2,0.766197222222,0.593252083333,2.27373675443e-13,8.31335000839e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-20,262,9,3,17907.5507369,0,0,398.538954487,18306.0896914,32629.9524768,32629.9524768,0,0,94.7527809269,14522.181614,15328.7629505,12771.6730401,28100.4359906,1.1668611182,100,6,8,6,4,60140.8340471,2094.50278537,3174.11873033,1442.50167367,10800,75330.7276333,59685.2939,15645.4337333,3996.0539,3589.43,0.766197222222,0.587461111111,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-21,263,9,3,42448.817348,0,0,0,42448.817348,66914.8113877,66914.8113877,0,0,0,6818.13980013,17250.108205,15440.9241008,32691.0323059,1.36004386066,110,0,8,4,9,98403.3491147,3174.11873033,3262.84516188,2058.50932064,10800,120862.282983,62574.7955,58287.4874833,6719.8988,5972.9634,0.766197222222,0.773849305556,2.27373675443e-13,8.72191208146e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-22,264,9,3,42549.6516686,0,0,7.33389360609,42556.9855622,67175.8139452,67175.8139452,0,0,3.39849178926,4668.07581196,17413.1085616,15515.9918199,32929.1003816,1.36978402898,115,2,7,6,8,91335.7074198,3262.84516188,3427.07898562,2068.24174686,10800,121218.041733,60604.02185,60614.0198833,6824.73,6194.9277,0.766197222222,0.782165972222,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-23,265,9,3,43076.3957295,0,0,191.446388974,43267.8421185,67934.9288805,67934.9288805,0,0,47.5303494217,4426.77318348,17631.1776625,16192.1071994,33823.2848618,1.40809930816,124,3,7,4,8,90616.5745692,3427.07898562,3085.50313643,1394.79684206,10800,121182.281333,59065.66575,62116.6155833,6704.9712,6311.176,0.766197222222,0.781752083333,2.27373675443e-13,8.73967564985e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-24,266,9,3,41771.0888724,0,0,72.5288055771,41843.617678,66137.9663227,66137.9663227,0,0,33.2343917234,3523.88960949,18726.5147326,17142.4287276,35868.9434602,1.49313492609,112,3,6,6,5,96684.7787774,3085.50313643,2781.32842512,1721.3080764,10800,121014.193417,59950.9683167,61063.2251,6713.8223,6251.4066,0.766197222222,0.776109722222,2.27373675443e-13,8.86013484802e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-25,267,9,3,43432.1798337,0,0,63.6661034751,43495.8459372,68852.5642531,68852.5642531,0,0,19.6241831408,5838.00104193,18468.0102672,15769.2717729,34237.2820401,1.42260686821,112,3,7,6,6,86363.3166053,2781.32842512,3679.34936563,2132.28929606,10800,120546.34715,60210.89825,60335.4489,6677.8075,6127.4229,0.766197222222,0.777607638889,2.27373675443e-13,8.95283847058e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-26,268,9,3,19101.6708932,0,0,0,19101.6708932,33426.0591137,33426.0591137,0,0,0,14093.1763868,13301.7037637,11663.0645368,24964.7683006,1.03804390309,96,0,7,3,5,54543.9833237,3679.34936563,4004.50408391,2521.75642375,10800,74194.3537167,56500.1102167,17694.2435,3879.04,3398.2838,0.766197222222,0.592813888889,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-27,269,9,3,17043.755687,0,0,1239.10321585,18282.8589028,30601.6843585,30601.6843585,0,0,289.592132024,13714.3368841,13477.1689275,14101.531571,27578.7004986,1.15207852029,99,9,8,6,6,58304.9437145,4004.50408391,1925.74973006,1327.65275905,10800,75945.77175,58144.4695,17801.30225,4019.59,3562.79,0.766197222222,0.599684027778,2.27373675443e-13,8.24229573482e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-28,270,9,3,45117.1505358,0,0,34.1702436605,45151.3207794,71103.7660428,71103.7660428,0,0,15.8049230622,3904.54479474,20206.2879084,16478.8909039,36685.1788123,1.52248516851,114,1,8,5,5,105272.669807,1925.74973006,3724.84139436,1925.74973006,10800,120389.619583,56901.9904167,63487.6291667,6954.9249,6687.7481,0.766197222222,0.789388194444,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-29,271,9,3,44009.3635586,0,0,152.601712569,44161.9652711,69291.018068,69291.018068,0,0,46.4912268568,4532.2693998,18682.7076466,16637.3593515,35320.066998,1.46922038779,114,2,8,5,6,97434.0529113,3724.84139436,3911.49750057,2159.11071747,10800,121111.4148,58351.5232,62759.8916,6726.0286,6183.1279,0.766197222222,0.787758333333,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-09-30,272,9,3,44722.3158911,0,0,587.615002472,45309.9308936,70263.7334242,70263.7334242,0,0,116.630311937,2972.56742668,18886.5199664,16900.8984236,35787.41839,1.48885155101,120,5,7,5,4,85953.067135,3911.49750057,4013.71237704,1766.10643072,10800,120916.455067,55494.2803,65422.1747667,6818.2124,6371.2042,0.766197222222,0.793824305556,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-01,273,10,4,44320.1453815,0,0,12.0083917538,44332.1537732,69485.466374,69485.466374,0,0,5.50338760485,15951.8824765,17386.6653239,13509.0995722,30895.7648961,1.28059501099,98,1,8,5,5,76808.9423676,4013.71237704,6268.31011661,3421.28045761,10800,117218.454717,67556.9331833,49661.5215333,6738.79,6107.8877,0.766197222222,0.738155555556,2.55795384874e-13,8.95283847058e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-02,274,10,4,41242.6309533,0,0,84.5119326225,41327.1428859,64887.6808048,64887.6808048,0,0,39.1126170214,12799.6275207,15342.0322056,14945.6494211,30287.6816267,1.26286781133,98,2,4,4,4,70412.4897053,6268.31011661,5068.94206781,2588.94993608,10800,117231.709783,65500.9266667,51730.7831167,6759.4466,6077.8687,0.766197222222,0.741972222222,4.54747350886e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-03,275,10,4,16625.0512029,0,0,0,16625.0512029,30139.1160948,30139.1160948,0,0,0,21800.5702084,12174.1179973,11652.725811,23826.8438082,0.993018079856,72,0,7,3,11,49005.4112594,5068.94206781,4335.27297631,2563.35923221,10800,71524.1911333,63707.0374333,7817.1537,3886.845,2992.0539,0.766197222222,0.557964583333,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-04,276,10,4,17078.4496386,0,0,0,17078.4496386,30577.1493355,30577.1493355,0,0,0,16258.4460601,13321.0628861,12098.3420441,25419.4049302,1.05792675539,96,0,8,4,7,47424.9460087,4335.27297631,4219.97059169,1614.77884007,10800,72397.4148333,59301.4324,13095.9824333,3958.04,3420.64,0.766197222222,0.585830555556,2.27373675443e-13,7.95807864051e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-05,277,10,4,40944.8811854,0,0,13.2321746352,40958.11336,65157.9881363,65157.9881363,0,0,6.13879593374,7158.92722197,18620.0263139,15350.7876703,33970.8139842,1.41023578938,109,1,7,5,4,81741.4469222,4219.97059169,5703.32759301,2967.03618113,10800,117604.4209,62868.4598333,54735.9610667,6835.9028,6292.2063,0.766197222222,0.752561111111,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-06,278,10,4,39077.614685,0,0,0,39077.614685,62036.7030633,62036.7030633,0,0,0,4182.09558,16571.4782726,16449.9800393,33021.4583118,1.37753692183,120,0,7,3,6,73109.5685124,5703.32759301,4084.61079141,2246.77065254,10800,117896.136133,60163.0268833,57733.10925,6745.9787,6053.1883,0.766197222222,0.768489583333,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-07,279,10,4,39007.3354387,0,0,0,39007.3354387,61931.3165686,61931.3165686,0,0,0,2943.99553359,17862.6685827,16646.9105477,34509.5791305,1.43722499118,117,0,8,4,8,78342.1361988,4084.61079141,3483.24168912,1718.54725028,10800,117357.178633,59585.6156333,57771.563,6789.0587,6192.2371,0.766197222222,0.765753472222,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-08,280,10,4,38087.1782958,0,0,0,38087.1782958,61735.4514047,61735.4514047,0,0,0,3894.8978475,18450.9381688,17088.8802783,35539.818447,1.47988993005,119,0,5,3,3,78936.236596,3483.24168912,2974.0771161,1563.98343339,10800,117391.06235,60912.5666833,56478.4956667,6988.0408,6167.8639,0.766197222222,0.760685416667,1.98951966013e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-09,281,10,4,38373.1554178,0,0,0,38373.1554178,62162.3759729,62162.3759729,0,0,0,4687.1811667,19463.9949796,17748.7818568,37212.7768364,1.54891773906,119,0,8,4,5,91208.0433065,2974.0771161,2730.38527965,1351.72470181,10800,117432.989733,61673.00805,55759.9816833,6843.435,6197.4832,0.766197222222,0.757803472222,2.84217094304e-13,8.881784197e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-10,282,10,4,16015.1143246,0,0,30.1298354407,16045.2441601,30595.4665616,30595.4665616,0,0,7.29958747767,19861.4202313,14386.6370628,12988.9020617,27375.5391246,1.13916113486,112,2,5,3,3,54438.7493934,2730.38527965,2687.2426363,1852.12664506,10800,72371.5301167,63027.9192,9343.61091667,4054.5203,2956.49,0.766197222222,0.559531944444,2.27373675443e-13,8.63309423949e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-11,283,10,4,15769.9802151,0,0,0,15769.9802151,30308.543506,30308.543506,0,0,0,15133.5250798,14602.5165672,13533.8117243,28136.3282915,1.17162723893,116,0,8,4,5,61158.0363152,2687.2426363,2274.51605548,1592.36273661,10800,71790.96475,57684.6511667,14106.3135833,3922.52,3432.27,0.766197222222,0.584551388889,2.27373675443e-13,8.98836560737e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-12,284,10,4,39326.8279982,0,0,0,39326.8279982,64014.6694729,64014.6694729,0,0,0,3569.20197246,18725.2668486,16794.7553315,35520.0221801,1.47781560174,121,0,7,4,5,89999.0204725,2274.51605548,2335.63743533,1278.33435157,10800,117709.384183,59194.4282,58514.9559833,6754.71,6239.3132,0.766197222222,0.76634375,2.27373675443e-13,8.31335000839e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-13,285,10,4,39414.2052011,0,0,16.6344080143,39430.8396091,63820.3503172,63820.3503172,0,0,7.52347716614,4448.12990976,20006.3973266,17654.0487419,37660.4460685,1.56619734641,117,1,8,5,4,90119.426456,2335.63743533,2706.37111717,1404.31603333,10800,117677.753833,60650.3585333,57027.3953,6724.644,6169.2457,0.766197222222,0.764651388889,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-14,286,10,4,39006.7417839,0,0,40.4220530278,39047.163837,63278.8040402,63278.8040402,0,0,13.4113757963,593.135792,20518.2512222,18593.0008815,39111.2521036,1.62766941725,139,2,8,6,4,92294.2198244,2706.37111717,2572.9495825,1257.25823981,10800,118032.229183,57258.3999,60773.8292833,6769.28,6170.5719,0.766197222222,0.773066666667,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-15,287,10,4,39776.3326853,0,0,504.669107603,40281.001793,64076.3948584,64076.3948584,0,0,104.539855254,803.791011544,19145.2380832,17688.1180311,36833.3561143,1.53365337945,125,5,7,3,9,107200.561624,2572.9495825,2090.80368921,1200,10800,117342.480767,55422.4571167,61920.02365,6788.1916,6401.4204,0.766197222222,0.776055555556,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-10-16,288,10,4,40384.7471727,0,0,3950.34070998,44335.0878826,64721.7099115,64721.7099115,0,0,596.392215397,620.328026926,20517.8197484,18786.5185985,39304.338347,1.63615176111,134,5,8,6,6,112339.446347,2090.80368921,1752.98723816,1200,10800,117733.276333,54766.8033833,62966.47295,6711.4436,6201.1407,0.766197222222,0.782220833333,2.27373675443e-13,9.09494701773e-13
